nom_amenageur,siren_amenageur,contact_amenageur,nom_operateur,contact_operateur,telephone_operateur,nom_enseigne,id_station_itinerance,id_station_local,nom_station,implantation_station,adresse_station,code_insee_commune,coordonneesXY,nbre_pdc,id_pdc_itinerance,id_pdc_local,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,gratuit,paiement_acte,paiement_cb,paiement_autre,tarification,condition_acces,reservation,horaires,accessibilite_pmr,restriction_gabarit,station_deux_roues,raccordement,num_pdl,date_mise_en_service,observations,date_maj,cable_t2_attache
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE3841,FR*SOD*S*SIGE*38*4*_*_,"SIGEIF - 21, AVENUE DE PARIS - CHATILLON",Voirie,21 AVENUE DE PARIS,92320,"[48.804568,2.289905]",1,FRSIGESIGE3841,FR*SOD*E*SIGE*38*4*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-10-08,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE3851,FR*SOD*S*SIGE*38*5*_*_,"SIGEIF - 21, AVENUE DE PARIS - CHATILLON",Voirie,21 AVENUE DE PARIS,92320,"[48.804568,2.289905]",1,FRSIGESIGE3851,FR*SOD*E*SIGE*38*5*1*_,7,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-10-08,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE3861,FR*SOD*S*SIGE*38*6*_*_,"SIGEIF - 21, AVENUE DE PARIS - CHATILLON",Voirie,21 AVENUE DE PARIS,92320,"[48.804568,2.289905]",1,FRSIGESIGE3861,FR*SOD*E*SIGE*38*6*1*_,7,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-10-08,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE3911,FR*SOD*S*SIGE*39*1*_*_,"SIGEIF - 2, RUE DE LA COUSSAYE - ENGHIEN-LES-BAINS",Voirie,2 RUE DE LA COUSSAYE,95880,"[48.966448,2.301669]",1,FRSIGESIGE3911,FR*SOD*E*SIGE*39*1*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-10-12,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE3921,FR*SOD*S*SIGE*39*2*_*_,"SIGEIF - 2, RUE DE LA COUSSAYE - ENGHIEN-LES-BAINS",Voirie,2 RUE DE LA COUSSAYE,95880,"[48.966448,2.301669]",1,FRSIGESIGE3921,FR*SOD*E*SIGE*39*2*1*_,7,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-10-12,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE3931,FR*SOD*S*SIGE*39*3*_*_,"SIGEIF - 2, RUE DE LA COUSSAYE - ENGHIEN-LES-BAINS",Voirie,2 RUE DE LA COUSSAYE,95880,"[48.966448,2.301669]",1,FRSIGESIGE3931,FR*SOD*E*SIGE*39*3*1*_,7,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-10-12,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE3941,FR*SOD*S*SIGE*39*4*_*_,"SIGEIF - 2, RUE DE LA COUSSAYE - ENGHIEN-LES-BAINS",Voirie,2 RUE DE LA COUSSAYE,95880,"[48.966448,2.301669]",1,FRSIGESIGE3941,FR*SOD*E*SIGE*39*4*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-10-12,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE3951,FR*SOD*S*SIGE*39*5*_*_,"SIGEIF - 2, RUE DE LA COUSSAYE - ENGHIEN-LES-BAINS",Voirie,2 RUE DE LA COUSSAYE,95880,"[48.966448,2.301669]",1,FRSIGESIGE3951,FR*SOD*E*SIGE*39*5*1*_,7,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-10-12,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE3961,FR*SOD*S*SIGE*39*6*_*_,"SIGEIF - 2, RUE DE LA COUSSAYE - ENGHIEN-LES-BAINS",Voirie,2 RUE DE LA COUSSAYE,95880,"[48.966448,2.301669]",1,FRSIGESIGE3961,FR*SOD*E*SIGE*39*6*1*_,7,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-10-12,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE4011,FR*SOD*S*SIGE*40*1*_*_,"SIGEIF - 14, RUE LARMEROUX - VANVES",Voirie,14 RUE LARMEROUX,92170,"[48.816557,2.280009]",1,FRSIGESIGE4011,FR*SOD*E*SIGE*40*1*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-10-12,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE4021,FR*SOD*S*SIGE*40*2*_*_,"SIGEIF - 14, RUE LARMEROUX - VANVES",Voirie,14 RUE LARMEROUX,92170,"[48.816557,2.280009]",1,FRSIGESIGE4021,FR*SOD*E*SIGE*40*2*1*_,7,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-10-12,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE4031,FR*SOD*S*SIGE*40*3*_*_,"SIGEIF - 14, RUE LARMEROUX - VANVES",Voirie,14 RUE LARMEROUX,92170,"[48.816557,2.280009]",1,FRSIGESIGE4031,FR*SOD*E*SIGE*40*3*1*_,7,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-10-12,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE4041,FR*SOD*S*SIGE*40*4*_*_,"SIGEIF - 14, RUE LARMEROUX - VANVES",Voirie,14 RUE LARMEROUX,92170,"[48.816557,2.280009]",1,FRSIGESIGE4041,FR*SOD*E*SIGE*40*4*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-10-12,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE4051,FR*SOD*S*SIGE*40*5*_*_,"SIGEIF - 14, RUE LARMEROUX - VANVES",Voirie,14 RUE LARMEROUX,92170,"[48.816557,2.280009]",1,FRSIGESIGE4051,FR*SOD*E*SIGE*40*5*1*_,7,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-10-12,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE4111,FR*SOD*S*SIGE*41*1*_*_,SIGEIF - RUE PRUVOT - VANVES,Voirie,RUE PRUVOT,92170,"[48.822254,2.284057]",1,FRSIGESIGE4111,FR*SOD*E*SIGE*41*1*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-10-14,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE4121,FR*SOD*S*SIGE*41*2*_*_,SIGEIF - RUE PRUVOT - VANVES,Voirie,RUE PRUVOT,92170,"[48.822254,2.284057]",1,FRSIGESIGE4121,FR*SOD*E*SIGE*41*2*1*_,7,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-10-14,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE4131,FR*SOD*S*SIGE*41*3*_*_,SIGEIF - RUE PRUVOT - VANVES,Voirie,RUE PRUVOT,92170,"[48.822254,2.284057]",1,FRSIGESIGE4131,FR*SOD*E*SIGE*41*3*1*_,7,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-10-14,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE4141,FR*SOD*S*SIGE*41*4*_*_,SIGEIF - RUE PRUVOT - VANVES,Voirie,RUE PRUVOT,92170,"[48.822254,2.284057]",1,FRSIGESIGE4141,FR*SOD*E*SIGE*41*4*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-10-14,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE4151,FR*SOD*S*SIGE*41*5*_*_,SIGEIF - RUE PRUVOT - VANVES,Voirie,RUE PRUVOT,92170,"[48.822254,2.284057]",1,FRSIGESIGE4151,FR*SOD*E*SIGE*41*5*1*_,7,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-10-14,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE4211,FR*SOD*S*SIGE*42*1*_*_,"SIGEIF - 45, RUE DU GENERAL LECLERC - BOIS-COLOMBES",Voirie,45 RUE DU GENERAL LECLERC,92270,"[48.915407,2.269387]",1,FRSIGESIGE4211,FR*SOD*E*SIGE*42*1*1*_,7,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-10-14,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE4221,FR*SOD*S*SIGE*42*2*_*_,"SIGEIF - 45, RUE DU GENERAL LECLERC - BOIS-COLOMBES",Voirie,45 RUE DU GENERAL LECLERC,92270,"[48.915407,2.269387]",1,FRSIGESIGE4221,FR*SOD*E*SIGE*42*2*1*_,7,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-10-14,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE4231,FR*SOD*S*SIGE*42*3*_*_,"SIGEIF - 45, RUE DU GENERAL LECLERC - BOIS-COLOMBES",Voirie,45 RUE DU GENERAL LECLERC,92270,"[48.915407,2.269387]",1,FRSIGESIGE4231,FR*SOD*E*SIGE*42*3*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-10-14,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE4241,FR*SOD*S*SIGE*42*4*_*_,"SIGEIF - 45, RUE DU GENERAL LECLERC - BOIS-COLOMBES",Voirie,45 RUE DU GENERAL LECLERC,92270,"[48.915407,2.269387]",1,FRSIGESIGE4241,FR*SOD*E*SIGE*42*4*1*_,7,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-10-14,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE4251,FR*SOD*S*SIGE*42*5*_*_,"SIGEIF - 45, RUE DU GENERAL LECLERC - BOIS-COLOMBES",Voirie,45 RUE DU GENERAL LECLERC,92270,"[48.915407,2.269387]",1,FRSIGESIGE4251,FR*SOD*E*SIGE*42*5*1*_,7,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-10-14,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE4311,FR*SOD*S*SIGE*43*1*_*_,"SIGEIF - 16, RUE RAOUL NORDLING - BOIS-COLOMBES",Voirie,16 RUE RAOUL NORDLING,92270,"[48.905256,2.264081]",1,FRSIGESIGE4311,FR*SOD*E*SIGE*43*1*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-10-15,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE4321,FR*SOD*S*SIGE*43*2*_*_,"SIGEIF - 16, RUE RAOUL NORDLING - BOIS-COLOMBES",Voirie,16 RUE RAOUL NORDLING,92270,"[48.905256,2.264081]",1,FRSIGESIGE4321,FR*SOD*E*SIGE*43*2*1*_,7,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-10-16,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE4331,FR*SOD*S*SIGE*43*3*_*_,"SIGEIF - 16, RUE RAOUL NORDLING - BOIS-COLOMBES",Voirie,16 RUE RAOUL NORDLING,92270,"[48.905256,2.264081]",1,FRSIGESIGE4331,FR*SOD*E*SIGE*43*3*1*_,7,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-10-16,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE4341,FR*SOD*S*SIGE*43*4*_*_,"SIGEIF - 16, RUE RAOUL NORDLING - BOIS-COLOMBES",Voirie,16 RUE RAOUL NORDLING,92270,"[48.905256,2.264081]",1,FRSIGESIGE4341,FR*SOD*E*SIGE*43*4*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-10-16,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE4351,FR*SOD*S*SIGE*43*5*_*_,"SIGEIF - 16, RUE RAOUL NORDLING - BOIS-COLOMBES",Voirie,16 RUE RAOUL NORDLING,92270,"[48.905256,2.264081]",1,FRSIGESIGE4351,FR*SOD*E*SIGE*43*5*1*_,7,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-10-16,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE4361,FR*SOD*S*SIGE*43*6*_*_,"SIGEIF - 16, RUE RAOUL NORDLING - BOIS-COLOMBES",Voirie,16 RUE RAOUL NORDLING,92270,"[48.905256,2.264081]",1,FRSIGESIGE4361,FR*SOD*E*SIGE*43*6*1*_,7,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-10-16,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE4411,FR*SOD*S*SIGE*44*1*_*_,SIGEIF - PLACE JEAN MERMOZ - BOIS-COLOMBES,Voirie,PLACE JEAN MERMOZ,92270,"[48.921611,2.270931]",1,FRSIGESIGE4411,FR*SOD*E*SIGE*44*1*1*_,7,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-10-29,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE4421,FR*SOD*S*SIGE*44*2*_*_,SIGEIF - PLACE JEAN MERMOZ - BOIS-COLOMBES,Voirie,PLACE JEAN MERMOZ,92270,"[48.921611,2.270931]",1,FRSIGESIGE4421,FR*SOD*E*SIGE*44*2*1*_,7,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-11-05,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE4431,FR*SOD*S*SIGE*44*3*_*_,SIGEIF - PLACE JEAN MERMOZ - BOIS-COLOMBES,Voirie,PLACE JEAN MERMOZ,92270,"[48.921611,2.270931]",1,FRSIGESIGE4431,FR*SOD*E*SIGE*44*3*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-11-05,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE4441,FR*SOD*S*SIGE*44*4*_*_,SIGEIF - PLACE JEAN MERMOZ - BOIS-COLOMBES,Voirie,PLACE JEAN MERMOZ,92270,"[48.921611,2.270931]",1,FRSIGESIGE4441,FR*SOD*E*SIGE*44*4*1*_,7,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-11-05,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE4451,FR*SOD*S*SIGE*44*5*_*_,SIGEIF - PLACE JEAN MERMOZ - BOIS-COLOMBES,Voirie,PLACE JEAN MERMOZ,92270,"[48.921611,2.270931]",1,FRSIGESIGE4451,FR*SOD*E*SIGE*44*5*1*_,7,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-11-05,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE4461,FR*SOD*S*SIGE*44*6*_*_,SIGEIF - PLACE JEAN MERMOZ - BOIS-COLOMBES,Voirie,PLACE JEAN MERMOZ,92270,"[48.921611,2.270931]",1,FRSIGESIGE4461,FR*SOD*E*SIGE*44*6*1*_,7,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2020-11-05,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE4511,FR*SOD*S*SIGE*45*1*_*_,"SIGEIF - 6, RUE DE PARIS - MEUDON",Voirie,6 RUE DE PARIS,92190,"[48.816826,2.247755]",2,FRSIGESIGE4511,FR*SOD*E*SIGE*45*1*1*_,24,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2021-02-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE4512,FR*SOD*S*SIGE*45*1*_*_,"SIGEIF - 6, RUE DE PARIS - MEUDON",Voirie,6 RUE DE PARIS,92190,"[48.816826,2.247755]",2,FRSIGESIGE4512,FR*SOD*E*SIGE*45*1*2*_,24,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2021-02-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE4611,FR*SOD*S*SIGE*46*1*_*_,"SIGEIF - 10, BOULEVARD JEAN JAURES - BOULOGNE-BILLANCOURT",Voirie,10 BOULEVARD JEAN JAURES,92100,"[48.844739,2.237223]",2,FRSIGESIGE4611,FR*SOD*E*SIGE*46*1*1*_,24,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2021-02-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE4612,FR*SOD*S*SIGE*46*1*_*_,"SIGEIF - 10, BOULEVARD JEAN JAURES - BOULOGNE-BILLANCOURT",Voirie,10 BOULEVARD JEAN JAURES,92100,"[48.844739,2.237223]",2,FRSIGESIGE4612,FR*SOD*E*SIGE*46*1*2*_,24,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2021-02-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE4711,FR*SOD*S*SIGE*47*1*_*_,SIGEIF - 28 RUE CHANZY - VIROFLAY,Voirie,28 RUE CHANZY,78220,"[48.798292,2.177418]",2,FRSIGESIGE4711,FR*SOD*E*SIGE*47*1*1*_,24,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2021-02-04,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE4712,FR*SOD*S*SIGE*47*1*_*_,SIGEIF - 28 RUE CHANZY - VIROFLAY,Voirie,28 RUE CHANZY,78220,"[48.798292,2.177418]",2,FRSIGESIGE4712,FR*SOD*E*SIGE*47*1*2*_,24,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2021-02-04,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE4811,FR*SOD*S*SIGE*48*1*_*_,"SIGEIF - 15, AVENUE CHARLES DE GAULLE - BOULOGNE-BILLANCOURT",Voirie,15 AVENUE CHARLES DE GAULLE,92100,"[48.850211,2.237767]",2,FRSIGESIGE4811,FR*SOD*E*SIGE*48*1*1*_,24,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2021-02-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE4812,FR*SOD*S*SIGE*48*1*_*_,"SIGEIF - 15, AVENUE CHARLES DE GAULLE - BOULOGNE-BILLANCOURT",Voirie,15 AVENUE CHARLES DE GAULLE,92100,"[48.850211,2.237767]",2,FRSIGESIGE4812,FR*SOD*E*SIGE*48*1*2*_,24,true,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2021-02-23,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
SIGEIF,"",christophe.provot@sigeif.fr,Izivia,sav@izivia.com,0972668001,SIGEIF,FRSIGPSIGE4911,FR*SOD*S*SIGE*49*1*_*_,"SIGEIF - 2, AVENUE DE LA CRISTALLERIE - SEVRES",Voirie,2 AVENUE DE LA CRISTALLERIE,92310,"[48.826646,2.222437]",2,FRSIGESIGE4911,FR*SOD*E*SIGE*49*1*1*_,24,false,false,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,0,2021-03-11,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-11-28,0
